,Unnamed: 0,BrandName,Deatils,Sizes,MRPNum,SellPrice,DiscountPercentage,Category,inBudgetPrice,CustomerValue
6734,4,amukti,printed rayon womens kurta - off white,"Size:X-Large,XX-Large,XXX-Large",14.99,7.49,0.5,Indianwear-Women,15,15
6735,6,w,print viscose mandarin neck womens straight top - navy,Size:10,14.99,7.49,0.5,Indianwear-Women,15,15
6736,3,janasya,womens black rayon straight kurti (jne3576) - black,"Size:Large,Medium,Small",14.99,7.49,0.5,Indianwear-Women,15,15
6737,23,amukti,printed rayon womens kurta - natural,Size:XX-Large,14.99,7.49,0.5,Indianwear-Women,15,15
6738,4,haute curry,printed round neck rayon womens flared dress - blue,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,7.49,0.5,Indianwear-Women,15,15
6739,19,stop,solid round neck flared kurta fit womens kurta - blue,"Size:S,M,L,XL,X-Small,XX-Large",14.99,7.49,0.5,Indianwear-Women,15,15
6740,5,neerus,embroidered cotton round neck womens above knee kurta - off white,Size:X-Large,14.99,7.49,0.5,Indianwear-Women,15,15
6741,3,kashish,embroidered silk blend womens full length palazzos - yellow,"Size:Large/X-Large,Small/Medium",14.99,7.49,0.5,Indianwear-Women,15,15
6742,2,amukti,ankle length rayon womens kurta - orange,Size:X-Large,14.99,7.49,0.5,Indianwear-Women,15,15
6743,18,kashish,womens art silk sleeveless straight fit choli - red,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,7.49,0.5,Indianwear-Women,15,15
6744,23,global desi,geometric viscose round neck womens straight top - natural,"Size:XL,Large,Medium,Small,X-Small",14.99,7.49,0.5,Indianwear-Women,15,15
6745,24,haute curry,printed ankle length casual wear shirt dress - coral,"Size:Small,X-Small",14.99,7.49,0.5,Indianwear-Women,15,15
6746,4,global desi,floral v-neck womens top - blue,"Size:Medium,Small,X-Small",14.99,7.49,0.5,Indianwear-Women,15,15
6747,2,global desi,self design v-neck womens top - black,"Size:Large,Medium,Small,X-Small",14.99,7.49,0.5,Indianwear-Women,15,15
6748,24,varanga,viscose rayon womens casual trousers - black,"Size:Medium,Small",14.99,7.49,0.5,Indianwear-Women,15,15
6749,24,haute curry,printed rayon womens casual cowl dress - blue,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,7.49,0.5,Indianwear-Women,15,15
6750,18,amukti,printed rayon womens kurta - black,Size:Small,14.99,7.49,0.5,Indianwear-Women,15,15
6751,23,varanga,womens round neck embroidered tops & tunics - blue,Size:X-Large,14.99,7.49,0.5,Indianwear-Women,15,15
6752,7,amukti,striped rayon womens kurta - grey,"Size:X-Large,XX-Large",14.99,7.49,0.5,Indianwear-Women,15,15
6753,0,amukti,ankle length rayon womens kurta - navy,Size:Medium,14.99,7.49,0.5,Indianwear-Women,15,15
6754,7,yuris,floral round neck a line fit womens top - multi,"Size:Large,X-Small,XX-Large",14.99,7.49,0.5,Indianwear-Women,15,15
6755,12,aurelia,dyed cotton blend mandarin womens straight kurta - white,Size:Large,14.99,7.49,0.5,Indianwear-Women,15,15
6756,0,amukti,printed rayon womens kurta - black,Size:Small,14.99,7.49,0.5,Indianwear-Women,15,15
6757,16,stop,solid mandarin collar a line fit womens kurta - yellow,"Size:S,M,L,X-Large,X-Small,XX-Large",14.99,7.49,0.5,Indianwear-Women,15,15
6758,7,amukti,ankle length rayon womens kurta - red,"Size:Large,X-Large",14.99,7.49,0.5,Indianwear-Women,15,15
6759,23,amukti,embroidered rayon womens kurta - blue,"Size:X-Large,XX-Large",14.99,7.49,0.5,Indianwear-Women,15,15
6760,2,insense,printed cotton blend regular neck womens top and pyjama set - black,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6761,6,insense,printed cotton regular neck womens top and pyjama set - pink,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6762,12,insense,printed cotton blend regular neck womens top and pyjama set - sage,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6763,14,insense,printed cotton blend regular neck womens top and pyjama set - olive,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6764,18,insense,checks cotton collar neck womens top and pyjama set - black,"Size:Large,Medium,Small,X-Large,X-Small",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6765,20,insense,printed cotton regular neck womens top and pyjama set - powder blue,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6766,23,insense,stripes rayon regular neck womens top and pyjama set - red,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6767,10,insense,printed cotton blend regular neck womens top and pyjama set - taupe,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6768,25,triumph,womens self-pattern bra - natural,"Size:34-C,34-D,34-E,36-C,36-D,36-E,36-F,38-C,38-D,38-E,38-F,38-G,40-D,40-E,40-F,40-G,42-D,42-E,42-F,42-G",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6769,13,insense,printed cotton regular neck womens top and pyjama set - air force,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6770,0,insense,printed viscose blend regular neck womens top and pyjama set - sage,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6771,21,insense,printed rayon regular fit womens top and pyjama set - sage,"Size:Large,Medium,Small,X-Large,XX-Large",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6772,20,triumph,womens self-pattern bra - white,"Size:34-C,34-D,34-E,36-C,36-D,36-E,36-F,38-C,38-D,38-E,38-F,38-G,40-D,40-E,40-F,40-G,42-D,42-E,42-F,42-G",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6773,15,triumph,wired fixed straps heavily padded womens every day bra - natural,"Size:34-C,34-D,34-E,36-C,36-D,36-E,36-F,38-C,38-D,38-E,38-F",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6774,23,enamor,non-wired fixed strap lightly padded womens t-shirt bra - meadow,"Size:XL,Large,Medium,Small",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6775,8,insense,printed viscose blend regular neck womens top and pyjama set - powder blue,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6776,20,insense,printed rayon round neck womens top & pyjama set - powder blue,"Size:Large,Medium,Small,X-Large,XX-Large",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6777,23,enamor,non-wired fixed strap lightly padded womens t-shirt bra - straw,"Size:XL,Large,Medium,Small",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6778,21,triumph,non wired fixed straps heavily padded womens every day bra - red,"Size:34-C,34-D,34-E,36-C,36-D,36-E,36-F,38-C,38-D,38-E,38-F",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6779,24,triumph,wired fixed straps heavily padded womens every day bra - red,"Size:34-C,34-D,34-E,36-C,36-D,36-E,36-F,38-C,38-D,38-E,38-F",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6780,9,triumph,non wired fixed straps heavily padded womens every day bra - natural,"Size:34-C,34-D,34-E,36-C,36-D,36-E,36-F,38-C,38-D,38-E,38-F",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6781,14,enamor,non-wired fixed strap lightly padded womens t-shirt bra - black,"Size:XL,Large,Medium,Small",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6782,6,enamor,non-wired fixed strap lightly padded womens t-shirt bra - grape,"Size:XL,Large,Medium,Small",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6783,10,triumph,wired fixed straps lightly padded womens beginner bra - purple mix,"Size:34-E,36-C,36-D,36-E,36-F,38-C,38-D,38-E,38-F",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6784,23,enamor,non-wired fixed strap lightly padded womens t-shirt bra - nutmeg,"Size:XL,Large,Medium,Small",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6785,7,triumph,non wired fixed straps lightly padded womens beginner bra - purple mix,Size:34-C,14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6786,18,triumph,wired fixed straps lightly padded womens beginner bra - coffee,"Size:34-C,34-E,36-C,36-D,36-E,36-F,38-C,38-D,38-E,38-F",14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6787,16,triumph,womens nylon blend non padded minimiser bra - bordeaux,Size:40-C,14.99,7.49,0.5,Lingerie&Nightwear-Women,15,15
6788,8,tresmode,pu slip on womens casual flip flops - natural,"Size:37,38",14.99,7.49,0.5,Footwear-Women,15,15
6789,9,estatos,pu open toe womens casual sandals - peach,"Size:37,41",14.99,7.49,0.5,Footwear-Women,15,15
6790,15,tresmode,pu slip on womens casual flip flops - black,"Size:37,38,39",14.99,7.49,0.5,Footwear-Women,15,15
6791,15,estatos,synthetic leather open toe womens formal sandals - black,"Size:36,37,38,40,41",14.99,7.49,0.5,Footwear-Women,15,15
6792,0,estatos,womens casual wear zipper closure flats - black,"Size:36,37,38",14.99,7.49,0.5,Footwear-Women,15,15
6793,16,estatos,womens casual wear zipper closure flats - brown,"Size:36,37,38,39,40",14.99,7.49,0.5,Footwear-Women,15,15
6794,23,estatos,womens casual wear zipper closure flats - red,"Size:36,37,38,39",14.99,7.49,0.5,Footwear-Women,15,15
6795,7,estatos,pu broad toe womens casual sandals - green,"Size:37,38",14.99,7.49,0.5,Footwear-Women,15,15
6796,6,estatos,womens casual wear slip on flats - yellow,"Size:36,37",14.99,7.49,0.5,Footwear-Women,15,15
6797,2,ceriz,synthetic open toe womens casual flats - bronze,"Size:36,37,38,40",14.99,7.49,0.5,Footwear-Women,15,15
6798,8,van heusen,solid polyester blend regular fit womens trousers - pink,Size:26,14.99,7.99,0.4,Westernwear-Women,15,15
6799,20,van heusen,solid polyester blend regular fit womens trousers - red,"Size:26,28,30,32",14.99,7.99,0.4,Westernwear-Women,15,15
6800,13,iti,womens blue pleated top - blue,"Size:Large,Medium,Small,X-Small",14.99,7.99,0.4,Westernwear-Women,15,15
6801,9,varanga,round neck womens kurta - blue,"Size:Large,Medium,Small",14.99,8.24,0.4,Indianwear-Women,15,15
6802,9,janasya,womens turquoise blue cotton straight kurti (jne3547) - turquoise,"Size:Large,Medium,X-Large,XX-Large",14.99,8.24,0.4,Indianwear-Women,15,15
6803,11,janasya,womens dark blue rayon straight kurti (jne3548) - blue,"Size:Large,Medium,Small,X-Large,XX-Large",14.99,8.24,0.4,Indianwear-Women,15,15
6804,14,janasya,cotton womens kurta - blue,"Size:Large,Medium,Small,X-Large,XX-Large",14.99,8.24,0.4,Indianwear-Women,15,15
6805,3,janasya,womens black rayon straight kurti (jne3557) - black,"Size:Large,Medium,Small,X-Large,XX-Large",14.99,8.24,0.4,Indianwear-Women,15,15
6806,8,janasya,printed cotton round neck womens empire line top - green,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",14.99,8.24,0.4,Indianwear-Women,15,15
6807,7,estatos,synthetic leather open toe womens casual sandals - grey,"Size:36,37,38,39,40,41",14.99,8.24,0.4,Footwear-Women,15,15
6808,9,estatos,synthetic leather open toe womens party sandals - peach,"Size:36,37,38,39,40,41",14.99,8.24,0.4,Footwear-Women,15,15
6809,19,estatos,synthetic leather open toe womens party sandals - green,"Size:38,39",14.99,8.24,0.4,Footwear-Women,15,15
6810,10,zink london,solid polyester round neck womens top - navy,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6811,14,madame,solid cotton round neck womens regular top - mauve,"Size:Large,Medium,X-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6812,16,zink london,floral polyester round neck womens straight top - pink,"Size:Large,Medium,Small,X-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6813,13,zink london,printed polyester v neck womens top - multi,"Size:Large,Medium,Small,X-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6814,13,zink london,solid polyester mandarin womens casual shirt - white,"Size:Large,Medium,Small",14.99,8.99,0.4,Westernwear-Women,15,15
6815,14,only,tie dye and batik cotton round neck womens t-shirt - pink,"Size:Large,Medium,Small,X-Large,X-Small",14.99,8.99,0.4,Westernwear-Women,15,15
6816,12,zink london,printed polyester boat neck womens straight top - blue,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6817,10,zink london,solid polyester v-neck womens straight top - peach,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6818,14,zink london,printed cotton mandarin womens shirt - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6819,4,zink london,printed polyester round neck womens top - off white,"Size:Large,Medium,Small,X-Small",14.99,8.99,0.4,Westernwear-Women,15,15
6820,24,allen solly,printed polyester v-neck womens top - red,"Size:Large,Medium,Small,X-Small,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6821,0,zink london,printed polyester round neck womens top - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6822,9,zink london,solid rayon one shoulder womens top - black,"Size:Large,Medium,Small,X-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6823,14,zink london,floral viscose round neck womens straight top - off white,"Size:Large,Medium,Small,X-Large,X-Small",14.99,8.99,0.4,Westernwear-Women,15,15
6824,2,zink london,printed polyester v neck womens shrug - green,"Size:Large,Medium,Small,X-Large,X-Small",14.99,8.99,0.4,Westernwear-Women,15,15
6825,13,only,placement print cotton round neck womens t-shirt - pink,"Size:Large,Medium,Small,X-Large,X-Small",14.99,8.99,0.4,Westernwear-Women,15,15
6826,15,zink london,stripes polyester collar neck womens casual shirt - green,"Size:Large,Small",14.99,8.99,0.4,Westernwear-Women,15,15
6827,3,zink london,geometric rayon round neck womens straight top - white,"Size:Large,Medium,Small,X-Small,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6828,1,zink london,floral polyester round neck womens top - pink,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6829,5,zink london,solid polyester v neck womens straight top - red,"Size:Large,Medium,Small,X-Small,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6830,19,allen solly,solid polyester cotton round neck womens formal wear shirt - white,"Size:Large,Medium,Small,X-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6831,23,zink london,floral polyester v neck womens top - cream,"Size:Large,Medium,Small,X-Large,X-Small",14.99,8.99,0.4,Westernwear-Women,15,15
6832,13,only,aop polyester crew neck womens t-shirt - green,"Size:Large,Medium,Small,X-Large,X-Small",14.99,8.99,0.4,Westernwear-Women,15,15
6833,12,zink london,solid cotton tie up neck womens straight top - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6834,12,zink london,printed polyester v neck womens top - blue,"Size:Large,Medium,X-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6835,15,allen solly,solid polyester cotton round neck womens formal wear shirt - maroon,Size:Medium,14.99,8.99,0.4,Westernwear-Women,15,15
6836,2,zink london,solid viscose blend round neck womens straight top - pink,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6837,7,zink london,floral polyester v neck womens regular top - off white,"Size:Large,Medium,X-Small",14.99,8.99,0.4,Westernwear-Women,15,15
6838,12,zink london,printed polyester v neck womens top - off white,"Size:Large,Medium,Small,X-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6839,18,only,all over print polyester round neck womens t-shirt - purple,"Size:Large,Medium,Small,X-Large,X-Small",14.99,8.99,0.4,Westernwear-Women,15,15
6840,5,only,all over print polyester round neck womens t-shirt - blue,"Size:Large,Medium,Small,X-Large,X-Small",14.99,8.99,0.4,Westernwear-Women,15,15
6841,1,zink london,checks polyester square neck womens top - blue,"Size:Large,Medium,Small,X-Large,X-Small",14.99,8.99,0.4,Westernwear-Women,15,15
6842,21,zink london,solid polyester collar neck womens casual shirt - pink,"Size:Large,Medium,Small,X-Small,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6843,10,zink london,textured polyester boat neck womens top - pink,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6844,3,zink london,solid polyester v neck womens top - red,"Size:Large,Medium,Small,X-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6845,3,only,placement print cotton round neck womens t-shirt - yellow,"Size:Large,Medium,Small,X-Large,X-Small",14.99,8.99,0.4,Westernwear-Women,15,15
6846,4,zink london,printed polyester collar neck womens casual shirt - red,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6847,21,zink london,floral polyester round neck womens top - off white,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6848,15,pepe,statement cotton single jersey crew neck womens t-shirt - white,"Size:Large,Medium,Small,X-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6849,0,zink london,printed polyester round neck womens straight top - off white,"Size:Large,Medium,Small,X-Small,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6850,6,allen solly,prints polyester round neck womens regular top - pink,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6851,11,zink london,solid polyester round neck womens top - white,"Size:Large,Medium,Small,X-Large,X-Small",14.99,8.99,0.4,Westernwear-Women,15,15
6852,14,zink london,solid viscose blend scoop neck womens straight top - green,"Size:Large,Medium,Small",14.99,8.99,0.4,Westernwear-Women,15,15
6853,11,allen solly,solid polyester round neck womens top - pink,"Size:Large,Medium,Small",14.99,8.99,0.4,Westernwear-Women,15,15
6854,11,zink london,solid polyester round neck womens top - peach,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6855,5,zink london,solid polyester round neck womens top - blue,"Size:Large,Medium,Small,X-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6856,2,only,placement print cotton womens t-shirt - white,"Size:Large,Medium,Small,X-Large,X-Small",14.99,8.99,0.4,Westernwear-Women,15,15
6857,19,zink london,solid cotton round neck womens top - baby pink,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6858,4,zink london,solid viscose blend square neck womens top - pink,"Size:Large,Medium,Small,X-Large,X-Small",14.99,8.99,0.4,Westernwear-Women,15,15
6859,3,allen solly,printed polyester v-neck womens top - navy,"Size:X-Large,XX-Large",14.99,8.99,0.4,Westernwear-Women,15,15
6860,5,only,placement print cotton round neck womens t-shirt - white,"Size:Large,Medium,Small,X-Large,X-Small",14.99,8.99,0.4,Westernwear-Women,15,15
6861,6,de moza,dyed cotton womens casual wear shrug - off white,"Size:Large,Medium",14.99,8.99,0.4,Westernwear-Women,15,15
6862,18,only,placement print cotton round neck womens t-shirt - green,"Size:Large,Medium,Small,X-Large,X-Small",14.99,8.99,0.4,Westernwear-Women,15,15
