,BrandName,Deatils,Sizes,MRPNum,SellPrice,DiscountPercentage,Category
24,only,solid polyester womens top - yellow,"Size:34,36,38,40,42",1999,999,0.5,Westernwear-Women
11,and,striped round neck womens woven top - blue,"Size:8,10,12,14,16,18",1999,999,0.5,Westernwear-Women
13,and,solid viscose round neck womens straight top - emerald,Size:16,1999,999,0.5,Westernwear-Women
24,infuse,tie and dye halter neck rayon womens regular fit dress - white,"Size:Large,Medium,Small,X-Large,X-Small",1999,999,0.5,Westernwear-Women
8,adidas,printed regular fit blended womens active wear tights - navy,"Size:Small,X-Small",1999,999,0.5,Westernwear-Women
24,fratini,printed round neck viscose womens regular fit dress - blue,"Size:Large,Medium,Small,X-Large,XX-Large",1999,999,0.5,Westernwear-Women
16,global desi,self design cotton blend square neck womens straight top - blue,"Size:XL,Medium,Small,X-Small",1999,999,0.5,Westernwear-Women
17,only,solid polyester womens top - pink,"Size:34,36,38,40,42",1999,999,0.5,Westernwear-Women
9,zink london,solid polyester regular fit womens casual skirt - pink,"Size:Large,Medium,Small",1999,999,0.5,Westernwear-Women
21,crimsoune club,womens green printed jumpsuit - sea green,"Size:Large,X-Large",1999,999,0.5,Westernwear-Women
24,latin quarters,solid polyester womens regular dress - black,"Size:M,XL",1999,999,0.5,Westernwear-Women
21,vero moda,solid shirt collar viscose womens casual shirt - white,Size:X-Small,1999,999,0.5,Westernwear-Women
23,and,floral cotton square neck womens a-line top - light blue,Size:8,1999,999,0.5,Westernwear-Women
18,and,solid v-neck polyester womens evening dress - black,"Size:8,10,12,14,16,18",1999,999,0.5,Westernwear-Women
18,life,regular fit regular length denim womens jeans - mid stone,"Size:26,28,30,32,34,36",1999,999,0.5,Westernwear-Women
17,reebok,solid regular fit polyester womens sports tights - navy,"Size:Large,Medium,Small,X-Large,X-Small",1999,999,0.5,Westernwear-Women
11,only,solid-jersey cotton high neck womens sweater - pink,"Size:Large,Medium,Small,X-Large,X-Small",1999,999,0.5,Westernwear-Women
1,only,embroidered cotton round neck womens t-shirt - pink,"Size:Large,Medium,Small,X-Large,X-Small",1999,999,0.5,Westernwear-Women
8,zink london,checks regular cotton womens casual wear pants - blue,Size:X-Large,1999,999,0.5,Westernwear-Women
1,and,solid v-neck polyester womens evening dress - peach,"Size:8,10,12,14,16,18",1999,999,0.5,Westernwear-Women
0,global desi,womens geometric v-neck fit and flare top - natural,"Size:XL,Large,Medium,X-Small,XX-Large",1999,999,0.5,Westernwear-Women
14,and,printed viscose round neck womens pullover - black,"Size:8,12,14,16,18",1999,999,0.5,Westernwear-Women
5,life,regular fit regular length cotton blend womens jeans - stone,"Size:28,36",1999,999,0.5,Westernwear-Women
13,life,solid regular neck acrylic womens cardigan - black,"Size:Large,Medium,Small,X-Small",1999,999,0.5,Westernwear-Women
6,and,floral polyester collar neck womens top - mint,Size:14,1999,999,0.5,Westernwear-Women
14,latin quarters,solid round neck polyester womens regular dress - grey,Size:M,1999,999,0.5,Westernwear-Women
6,madame,solid polyester collared neck womens regular fit top - black,"Size:Medium,Small,XX-Large",1999,999,0.5,Westernwear-Women
17,only,stripes round neck polyester womens t-shirt - purple,"Size:Large,Medium,Small,X-Large,X-Small",1999,999,0.5,Westernwear-Women
0,van heusen,printed polyester round neck womens top - pink,"Size:Large,Medium,Small,X-Large,X-Small",1999,999,0.5,Westernwear-Women
17,only,stripes round neck polyester womens t-shirt - pink,"Size:Large,Medium,Small,X-Large,X-Small",1999,999,0.5,Westernwear-Women
7,latin quarters,dyed v-neck cotton womens regular dress - black,"Size:S,M,X-Small",1999,999,0.5,Westernwear-Women
8,marie claire,solid loose fit polyester womens casual pants - pink,Size:26,1999,999,0.5,Westernwear-Women
4,stop,textured round neck acrylic womens sweater - maroon,"Size:Large,Medium,Small,X-Large,XX-Large",1999,999,0.5,Westernwear-Women
8,adidas,solid fitted fit polyester womens tights - black,"Size:Medium,Small,X-Large,X-Small",1999,999,0.5,Westernwear-Women
20,and,floral polyester round neck womens straight top - blue mix light,Size:8,1999,999,0.5,Westernwear-Women
20,life,embroidered regular neck polyester womens cardigan - off white,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999,999,0.5,Westernwear-Women
24,madame,printed rayon blend collar neck womens casual shirt - white,"Size:Large,Medium,Small,X-Large,XX-Large",1999,999,0.5,Westernwear-Women
20,latin quarters,solid cotton round neck womens sweater - peach,"Size:S,M,L,XL",1999,999,0.5,Westernwear-Women
25,reebok,solid regular fit polyester womens sports tights - black,"Size:Medium,Small,X-Large,X-Small",1999,999,0.5,Westernwear-Women
2,adidas,striped slim fit polyester womens tights - pink,"Size:104,110,116,128,140,SIZE_164,SIZE_170",1999,999,0.5,Westernwear-Women
9,madame,womens 5 pocket rinse wash pleated skirt - ice blue,"Size:28,30,32",1999,999,0.5,Westernwear-Women
8,lovegen,skinny fit ankle length cotton womens jeans - black,"Size:28,30,32,34,36",1999,999,0.5,Westernwear-Women
16,global desi,checked round neck womens top - natural,"Size:Medium,Small,X-Small",1999,999,0.5,Westernwear-Women
21,lovegen,embroidered collared neck cotton womens casual jacket - blue,"Size:Large,Medium,Small,X-Large,X-Small",1999,999,0.5,Westernwear-Women
14,van heusen,printed polyester round neck womens top - navy,"Size:Large,Medium,Small,X-Large,X-Small",1999,999,0.5,Westernwear-Women
17,madame,solid rayon blend collar neck womens casual shirt - pink,"Size:Large,Medium,Small,X-Large,XX-Large",1999,999,0.5,Westernwear-Women
7,janasya,printed collared neck cotton regular fit womens night suit - blue,"Size:Medium,X-Large,X-Small,XX-Large,XXX-Large",1999,999,0.5,Westernwear-Women
18,stop,textured round neck acrylic womens sweater - grey,"Size:Large,Medium,Small,X-Large,XX-Large",1999,999,0.5,Westernwear-Women
10,and,floral polyester v-neck womens asymmetric top - pink,"Size:8,12,16",1999,999,0.5,Westernwear-Women
24,is.u,solid cotton blend round neck womens top - blue,"Size:Large,Medium,Small,X-Small",1999,999,0.5,Westernwear-Women
2,and,striped shirt collar womens woven top - black mix,"Size:8,10,14",1999,999,0.5,Westernwear-Women
3,crimsoune club,womens pink striped dress - pink,"Size:Large,X-Large,XX-Large",1999,999,0.5,Westernwear-Women
10,and,womens mandarin collar floral top - blue,Size:8,1999,999,0.5,Westernwear-Women
17,and,women solid work sheath bottom - khaki,Size:26,1999,999,0.5,Westernwear-Women
21,only,solid cotton round neck womens t-shirt - orange,"Size:Large,Medium,Small,X-Small",1999,999,0.5,Westernwear-Women
23,stop,textured round neck acrylic womens sweater - mustard,"Size:Large,Medium,Small,X-Large",1999,999,0.5,Westernwear-Women
10,crimsoune club,stripes round neck polyester womens dresses - blue,"Size:Large,Medium,Small,X-Large,XX-Large",1999,999,0.5,Westernwear-Women
8,stop,textured round neck acrylic womens sweater - natural,"Size:Large,Medium,Small,X-Large",1999,999,0.5,Westernwear-Women
14,and,womens shirt type fit v neck stripe top - olive,Size:8,1999,999,0.5,Westernwear-Women
12,fratini,solid regular neck acrylic womens cardigan - walnut,"Size:Large,Medium,Small,X-Large,X-Small",1999,999,0.5,Westernwear-Women
23,adidas,striped cotton round neck womens t-shirt - white,"Size:92,98,104,110,116,122,128,134",1999,999,0.5,Westernwear-Women
4,and,striped rayon round neck womens regular fit top - yellow,Size:8,1999,999,0.5,Westernwear-Women
20,latin quarters,solid square neck blended womens regular fit dress - black,"Size:S,M,L,XL",1999,999,0.5,Westernwear-Women
3,latin quarters,printed v- neck polyester womens regular dress - ivory,"Size:S,M,L,XL",1999,999,0.5,Westernwear-Women
3,lovegen,solid shoulder straps cotton womens short length dungarees - ecru,"Size:Large,Medium,Small,X-Large",1999,999,0.5,Westernwear-Women
18,vero moda,textured strapless cotton womens top - blue,"Size:Medium,Small,X-Small",1999,999,0.5,Westernwear-Women
5,crimsoune club,womens yellow striped parallel trousers - mustard,"Size:Large,Medium,X-Large,XX-Large,XXX-Large",1999,999,0.5,Westernwear-Women
16,lovegen,solid shoulder straps cotton womens short length dungarees - baby pink,"Size:Large,Medium,Small,X-Large,X-Small",1999,999,0.5,Westernwear-Women
10,stop,textured round neck acrylic womens sweater - grey,"Size:Large,Medium,Small,X-Large",1999,999,0.5,Westernwear-Women
5,haute curry,quilted open neck cotton womens jacket - black,"Size:Large,Medium,Small,X-Large",1999,999,0.5,Westernwear-Women
21,crimsoune club,womens navy blue striped parallel trousers - navy,"Size:Large,X-Large,XX-Large",1999,999,0.5,Westernwear-Women
24,juniper,womens sage green cotton flex printed ethnic jumpsuit with bell sleeves and add-on belt - sage,"Size:X-Large,XX-Large",1999,999,0.5,Westernwear-Women
25,w,solid front open cotton flax womens non festive jacket - black,"Size:8,12,16,18",1999,999,0.5,Westernwear-Women
24,dolce crudo,womens with the heart denim shorts - blue,"Size:26,28,30,32,34",1999,999,0.5,Westernwear-Women
6,only,solid cotton round neck womens t-shirt - green,"Size:Large,Medium,Small,X-Small",1999,999,0.5,Westernwear-Women
11,crimsoune club,womens white polka dot printed parallel trousers - black,"Size:Large,Medium,Small,X-Large",1999,999,0.5,Westernwear-Women
5,latin quarters,printed round neck polyester womens dress - maroon,"Size:S,M,L",1999,999,0.5,Westernwear-Women
9,and,striped polyester round neck women's formal wear dress - black,Size:10,1999,999,0.5,Westernwear-Women
14,latin quarters,printed v-neck rayon blend womens a-line dress - black,"Size:S,M,L,XL",1999,999,0.5,Westernwear-Women
18,marie claire,self design round neck polyester womens casual dress - red,Size:Small,1999,999,0.5,Westernwear-Women
4,adidas,printed nylon round neck womens dress - black,"Size:116,128,140,SIZE_152,SIZE_164",1999,999,0.5,Westernwear-Women
20,crimsoune club,womens white printed parallel trousers - white,"Size:Medium,Small,X-Large",1999,999,0.5,Westernwear-Women
16,stop,textured round neck acrylic womens sweater - natural,"Size:Large,Medium,Small,X-Large,XX-Large",1999,999,0.5,Westernwear-Women
20,and,womens stripes sheath pants - teal,Size:26,1999,999,0.5,Westernwear-Women
7,stop,textured round neck acrylic womens sweater - red,"Size:Large,Medium,Small,X-Large,XX-Large",1999,999,0.5,Westernwear-Women
10,stop,textured round neck acrylic womens sweater - black,"Size:Large,Medium,Small,X-Large,XX-Large",1999,999,0.5,Westernwear-Women
13,madame,womens stripes collared shirt - black,Size:Small,1999,999,0.5,Westernwear-Women
8,crimsoune club,womens navy blue striped parallel trousers - navy,"Size:Medium,X-Large",1999,999,0.5,Westernwear-Women
6,only,solid polyester womens fit and flare top - purple,Size:42,1999,999,0.5,Westernwear-Women
17,is.u,womens boat neck top - yellow,"Size:Large,Medium,Small",1999,999,0.5,Westernwear-Women
10,crimsoune club,womens orange printed jumpsuit - peach,"Size:Large,X-Large,XX-Large",1999,999,0.5,Westernwear-Women
11,fratini,stripes v-neck viscose womens regular fit dress - navy,"Size:X-Large,XX-Large",1999,999,0.5,Westernwear-Women
0,madame,solid cotton high neck womens regular top - peacock,Size:Large,1999,999,0.5,Westernwear-Women
8,life,embroidered regular neck polyester womens cardigan - pink,"Size:Large,Medium,Small,X-Large,X-Small",1999,999,0.5,Westernwear-Women
20,stop,colour block regular neck cotton womens pullover - dusty pink,"Size:Small,X-Small",1999,999,0.5,Westernwear-Women
21,and,womens regular fit floral top - white,"Size:8,14",1999,999,0.5,Westernwear-Women
10,stop,textured round neck acrylic womens sweater - pink,"Size:Large,Medium,Small,X-Large,XX-Large",1999,999,0.5,Westernwear-Women
5,latin quarters,solid cotton round neck womens sweater - green,"Size:S,M,L,X-Small",1999,999,0.5,Westernwear-Women
23,life,solid regular neck acrylic womens pullover - mustard,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999,999,0.5,Westernwear-Women
7,crimsoune club,skinny ankle length cotton blend womens jeans - blue,"Size:26,28,30,32,34,36",1999,999,0.5,Westernwear-Women
10,crimsoune club,womens navy blue striped parallel trousers - navy,"Size:Large,X-Large",1999,999,0.5,Westernwear-Women
15,crimsoune club,womens white striped parallel trousers - white,"Size:Large,Medium,X-Large",1999,999,0.5,Westernwear-Women
10,crimsoune club,womens white striped dress - white,"Size:Medium,Small,X-Large",1999,999,0.5,Westernwear-Women
16,crimsoune club,stripes regular cotton womens casual wear pants - white,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",1999,999,0.5,Westernwear-Women
25,life,solid regular neck acrylic womens pullover - off white,"Size:Large,Medium,Small,X-Large",1999,999,0.5,Westernwear-Women
5,latin quarters,solid lapel collar acrylic womens shrug - navy,"Size:S,M,L,XL",1999,999,0.5,Westernwear-Women
3,lovegen,embroidered collared neck cotton womens casual jacket - black,Size:Small,1999,999,0.5,Westernwear-Women
6,life,solid regular neck polyester womens winter wear jacket - walnut,"Size:Medium,Small,X-Large,X-Small",1999,999,0.5,Westernwear-Women
5,crimsoune club,womens black striped parallel trousers - black,"Size:Large,X-Large,XX-Large",1999,999,0.5,Westernwear-Women
17,madame,womens collared floral printed shift dress - off white,Size:Medium,1999,999,0.5,Westernwear-Women
6,stop,textured round neck acrylic womens sweater - red,"Size:Large,Medium,Small,X-Large,XX-Large",1999,999,0.5,Westernwear-Women
6,latin quarters,solid round neck polyester womens regular dress - blue,"Size:S,L",1999,999,0.5,Westernwear-Women
3,crimsoune club,skinny regular cotton womens jeans - blue,"Size:26,30,32,34",1999,999,0.5,Westernwear-Women
6,stop,textured round neck acrylic womens sweater - coral,"Size:Large,Medium,Small,X-Large,XX-Large",1999,999,0.5,Westernwear-Women
12,crimsoune club,womens super skinny fit solid jeans - blue,"Size:30,34",1999,999,0.5,Westernwear-Women
21,latin quarters,solid cotton round neck womens sweater - pink,"Size:S,M,L,X-Small",1999,999,0.5,Westernwear-Women
4,stop,textured round neck acrylic womens sweater - coral,"Size:Large,Medium,Small,X-Large,XX-Large",1999,999,0.5,Westernwear-Women
7,life,solid regular neck polyester womens winter wear jacket - black,"Size:Large,Medium,Small,X-Small",1999,999,0.5,Westernwear-Women
21,stop,textured round neck acrylic womens sweater - natural,"Size:Large,Medium,Small,X-Large,XX-Large",1999,999,0.5,Westernwear-Women
1,kashish,embroidered viscose blend mandarin womens straight kurta - rose,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999,999,0.5,Indianwear-Women
2,kashish,embroidered viscose blend mandarin womens straight kurta - black,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999,999,0.5,Indianwear-Women
16,kashish,embroidered viscose blend mandarin womens gathered kurta - rose,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999,999,0.5,Indianwear-Women
5,kashish,embroidered viscose blend mandarin womens a-line kurta - sea green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999,999,0.5,Indianwear-Women
14,kashish,embroidered viscose blend round neck womens straight kurta - off white,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999,999,0.5,Indianwear-Women
12,kashish,embroidered viscose blend round neck womens straight kurta - natural,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999,999,0.5,Indianwear-Women
18,juniper,printed rayon round neck womens tiered dress - yellow,"Size:Large,Medium,Small,X-Large,X-Small",1999,999,0.5,Indianwear-Women
23,kashish,embroidered viscose blend round neck womens a-line kurta - peach,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999,999,0.5,Indianwear-Women
2,biba,womens indigo cotton kurta - indigo,"Size:32,34,38,40,42",1999,999,0.5,Indianwear-Women
18,infuse,embroidered chanderi round neck womens kurta - fuschia,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999,999,0.5,Indianwear-Women
23,kashish,embroidered viscose blend round neck womens straight kurta - coral,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999,999,0.5,Indianwear-Women
21,kashish,embroidered viscose blend mandarin womens straight kurta - sage,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999,999,0.5,Indianwear-Women
19,juniper,solid cotton dobby mandarin womens a-line kurta - red,"Size:Large,Medium,Small",1999,999,0.5,Indianwear-Women
18,kashish,embroidered mandarin viscose blend womens calf length kurta - pale peach,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999,999,0.5,Indianwear-Women
